(165.29094502838225, 163.59099880042208, 132.20719363240178)
(170.7738519309812, 122.49917053536157, 10.021623950311014)
(158.23385857207288, 131.56594199263262, 91.54778334720035)
(151.08582522350696, 157.64158430040726, 119.4254022776986)
(157.32817471262828, 144.30230672287465, 123.62697032135115)
(193.1638001760743, 183.62695744267805, 139.51297901227764)
(179.94384517298278, 186.27999117652894, 149.86162244442949)
(171.91269796259522, 152.7214630283998, 105.11050417610365)
(162.1426807534751, 139.18088737216706, 90.66568335103801)
(177.76399769759388, 176.2022825751796, 155.07945175253536)
(181.7319839769678, 169.20263280688928, 61.4252667209822)
(181.52738122515547, 162.54279943246317, 130.98663438062826)
(184.91597569520468, 171.4056913080501, 152.7143238973653)
(199.08009265389464, 132.08423300238934, 68.77308186815384)
(190.61478287274596, 171.5995649496504, 131.59183661435364)
(196.5913968268159, 163.7056343175514, 62.51027109266083)
(182.09265452823513, 187.20557816253987, 160.063507291971)
(192.54830469390774, 178.79395555657396, 143.660583984727)
(160.7643738339695, 125.32751780069151, 70.09939077784074)
(198.5252987383613, 169.63485023740088, 133.13061663455034)
(180.28113944873112, 184.29388092631027, 167.2438762989668)
(166.06835690759272, 168.77149389658717, 126.78522960664482)
(179.4473794959352, 180.94068746008642, 157.66290276696978)
(178.20146122578248, 186.40177761646822, 128.57399053799568)
(148.48627224199274, 129.09415989461786, 93.97215810664268)
(161.87686444563084, 155.00228606094578, 137.02213322624434)
(168.12758015186623, 165.79903246148095, 132.00746866703116)
(176.76412088726167, 163.0651838619055, 131.94846211105886)
(185.00946830446688, 164.68406640021672, 127.75242511827246)
(165.90250295851783, 165.2265414199228, 108.64537869818733)
(162.80922390111226, 166.75183384264045, 140.53053630235837)
(167.27756536122445, 135.5082360236145, 84.96868569070456)
(189.39805610728658, 192.26370056293183, 155.25784798220866)
(175.83176694706185, 173.03380602644302, 159.9530984729623)
(162.01996580672014, 153.88011938066572, 90.64458793538846)
(164.6064680298088, 128.25834671816693, 78.95150331165269)
(197.56467066919842, 179.58478827894692, 136.94343923307162)
(190.89937760590965, 188.98782053092245, 84.15715450473215)
(157.16693097671964, 140.8306784416333, 110.25249964624719)
(189.86779975810884, 143.88699941741518, 81.18954783799435)
(164.70876257494223, 151.4710101542342, 106.36770018903367)
(199.0432908981658, 185.22364949893733, 147.71858705485602)
(182.58061797577636, 170.52032423473742, 148.84963937509022)
(163.73052939657197, 159.08167216404877, 133.23524600173565)
(189.95667591904072, 171.37677667685273, 129.88545591989478)
(180.7613257887292, 181.1978386992115, 156.39233487332044)
(175.44630128823218, 177.42874003099885, 160.93964830931205)
(157.77724009980503, 141.4227982184761, 113.97859869035914)
(202.66023831247367, 191.05705128086362, 136.82916179116083)
(189.38446541939393, 147.28241286968543, 72.68313201113341)
(208.19288602902333, 177.83409097607782, 98.3949169052397)
(178.57661130007526, 149.2281871428894, 82.87960572781743)
(178.53734294184864, 114.11487297345671, 46.20494665725544)
(192.5060450641212, 171.88936834954214, 133.8779880079283)
(184.28807611988577, 157.14083566355262, 112.86337106429576)
(181.2855017529265, 130.81385010689405, 55.2109315497026)
(159.7419412947365, 141.84135213151788, 112.24701354504852)
(150.40711138279744, 112.26752229583597, 59.01074557159907)
(161.92196720922777, 132.5830253383835, 89.44025504003704)
(169.20585424069824, 143.43751558393183, 104.58281485615429)
(179.6530041695864, 183.83972198132292, 158.0621429018217)
(187.25817852111794, 186.7745624054688, 129.1124757306197)
(187.78456084838538, 173.60711587997648, 152.3702678268889)
(188.8580930640118, 122.23012040133469, 31.937629045455633)
(149.85522968889916, 110.64335371077325, 55.19373850180816)
(176.5335439076491, 144.8196877140991, 95.03108853062483)
(195.16016924340232, 179.15285665653474, 147.20646039734038)
(166.6593844221581, 159.15074246163076, 142.31546207035785)
(166.77958632148216, 133.9427302536376, 79.22727216377014)
(173.49795070966087, 150.4488314684478, 120.81709329476962)
(172.59082613266875, 167.8459548862701, 135.16479881370546)
(163.96987235295413, 160.89074300899256, 116.89621486010886)
(156.66168090304055, 121.46954043033352, 70.93692285563552)
(182.37795773073682, 182.31781979977, 161.81126881727138)
(169.74835522945153, 152.8327407977422, 122.01365986252947)
(158.18818027017423, 137.62377252573992, 104.44102086422643)
(162.62809934596493, 166.07128458160597, 148.5740046511651)
(189.72480674417505, 178.290004319393, 119.68090975440983)
(144.06531946835528, 111.31689751475894, 58.61188060461079)
(164.05308255603293, 122.0120030089272, 61.312657220110935)
(200.63219748005258, 159.02412239832924, 86.72936435699435)
(193.73245516091603, 164.0150813944931, 91.9833825541525)
(210.67962553519757, 175.74320616805736, 93.52763159071995)
(181.76364842732394, 184.35564553617533, 147.13455152950232)
(160.05585115164263, 142.44925270166985, 113.36580645434213)
(174.0143241938081, 173.234366804881, 132.19872522372452)
(190.20622844499042, 193.04799850348914, 170.00977702097913)
(158.6538970658196, 146.85220804941287, 121.08630461056937)
(171.91709724496513, 152.66063745638425, 114.12500919086706)
(191.90427858974454, 170.3575742227918, 131.6003662432416)
(179.13886745344652, 169.72511498456262, 106.64204467896577)
(169.87175060523433, 148.08294858733214, 109.77315421142245)
(172.29145120382387, 155.9051901204788, 129.4071731370363)
(163.6103115800472, 155.54610628443967, 114.86565511192345)
(190.61713217072273, 190.5579863113942, 164.34998126877997)
(182.37460696143592, 171.84736273777938, 134.01915439822437)
(172.1204374686201, 168.11652872282065, 139.32275453606675)
(180.2154044625754, 176.10927384162017, 152.56776396347132)
(168.45028423296552, 168.45468469278458, 132.30649170865888)
(162.98682829809695, 151.92151080707808, 129.91166547255895)
(151.50199252423693, 137.16043794336, 111.20177767310543)
(198.77163452356749, 173.67333739863125, 125.5856634478412)
(171.97077639269247, 176.3476687400109, 104.17584957218527)
(139.95516170131467, 99.57903925183713, 44.29947507111274)
(192.9539326477382, 183.68231564001306, 118.22222453339582)
(168.5333396207419, 152.72373090169197, 122.74660178723549)
(163.11366772526256, 147.94375776416098, 120.66064879003964)
(198.3136975071737, 141.29948599193355, 11.934154310101015)
(190.79559731600963, 191.59761917497937, 163.4142998080281)
(188.93610314246888, 190.97191284586128, 159.70291319513066)
(172.13590299420383, 144.03666977207953, 97.5002030408759)
(192.03399299831173, 171.40654909885112, 124.45748189171513)
(157.43937284734818, 133.9552069089972, 97.95315683960338)
(181.5185426945836, 151.31829524101622, 58.47408414013891)
(180.76761396084356, 165.22244781421483, 131.5758979298576)
(134.5527105594887, 94.75191281677999, 43.18692791296701)
(191.03494723569793, 188.21176099897932, 134.68654567121436)
(175.5211087028862, 137.70682865782499, 82.81324920698607)
(176.47113072903133, 170.20654026670096, 157.04513884475475)
(140.59689079904715, 128.47221136925816, 95.54495915212482)
(198.57840088953162, 197.93116476231714, 136.88755751880706)
(184.6652882708895, 139.94120186055716, 45.590999779622784)
(183.20153027873033, 166.98044808941032, 139.5052207760955)
(153.8477920461026, 128.67274830207322, 86.80360627531728)
(171.22227972051067, 163.13723500753477, 144.99463037696958)
(164.32335040041085, 122.38784780887443, 63.7542917749212)
(200.6782144126145, 166.97797227661218, 102.40833703564287)
(158.73826988173948, 141.8954118905116, 27.318982003888625)
(147.96943613127945, 114.49250854710284, 63.82273537303568)
(178.95312056583836, 162.67485437952578, 98.53281472612571)
(179.55172536287262, 150.164129266808, 86.92856106785644)
(174.69376260533502, 177.15447858574672, 144.3169504093419)
(166.0467457343955, 145.1954727133784, 105.93370016452441)
(165.25284271244803, 124.24954394084322, 62.59913577078367)
(184.68655002947403, 170.93368661801318, 140.36454902929984)
(187.7267882271242, 149.8453437217371, 55.422754810309684)
(179.5152223418425, 168.07434222771172, 137.88181129938795)
(173.73150611919957, 152.77532175293854, 119.98673114890495)
(198.2787235274872, 159.17582982297972, 92.52193439579456)
(197.1840459010433, 165.52518872722288, 103.5304885518496)
(174.48457785501324, 133.4877504893212, 79.00573058798346)
(186.72397313721146, 139.74035456911542, 69.5200411697806)
(196.77316433428683, 161.26977059182565, 75.15552697320076)
(168.66644657474654, 144.0960186017836, 110.95985697676366)
(160.77516429376539, 140.93607882544168, 106.99867794273318)
(186.4612576171197, 153.82191378823413, 66.32444779315435)
(176.76525829874427, 145.3662167876134, 118.27471398034348)
(174.15152785812182, 152.77338148618702, 121.64779532484478)
(188.06380548207858, 189.16839497841556, 169.13296458725438)
(185.1481634559335, 184.85431341832933, 163.18278617123048)
(176.34403968396654, 151.08441701556617, 111.38005517853085)
(187.8279482241246, 187.38504351987737, 131.40672429489382)
(167.63834657193507, 123.46910883502618, 56.92658514496174)
(163.2242745564305, 133.62009897099898, 47.3690848618887)
(188.7793177193004, 181.51972879379068, 143.5546040763188)
(201.43523008987168, 177.97157572984997, 153.75351091488523)
(183.38941775130272, 149.56762653554924, 96.46628111208219)
(169.08215478182555, 119.33569639870684, 49.14021583594701)
(171.40579607427804, 170.87253795803784, 140.17462211848496)
(181.39380489680352, 177.82264114563574, 117.7935971286347)
(184.63775033174943, 146.3908053749474, 73.68606909609682)
(192.53633016961697, 172.58069287250294, 148.57592077724095)
(183.09551942984288, 168.0637367775881, 128.50209553499937)
(193.55830212012026, 144.29142184279334, 65.40826572934337)
(147.69826780948677, 149.44223343954854, 40.33307166399267)
(172.56571791116312, 141.75455209851887, 96.87028144320819)
(182.6945504829142, 164.46965229720823, 124.00129315257598)
(178.8695146915328, 147.03141120526104, 82.30162819265317)
(157.58962182152132, 153.67723888842673, 123.38317773533764)
(178.79484481853788, 154.4278687696579, 100.90377945600291)
(185.47602233243768, 179.29312208607834, 117.39036022923462)
(186.6607691100649, 172.77370198982044, 143.67277442733734)
(168.10206616058176, 160.40097836034153, 146.80478003386565)
(169.51508932784876, 151.17108119198713, 114.60398901043143)
(159.2846246322327, 134.06816905870122, 76.94036089149157)
(171.45219278920857, 149.7701970667951, 112.52651799491659)
(177.83549495345443, 170.78850076866746, 112.59543078672695)
(183.3587474055632, 141.0660540120102, 71.76097129495462)
(169.38469764705405, 168.50892246344523, 145.9614397681904)
(197.9138244940169, 202.5686035548272, 144.36917999538963)
(164.67200245980098, 159.38589541841364, 113.6958989755871)
(195.45477117725034, 149.27017510073958, 70.87793213864609)
(196.5327504345125, 165.56719910525703, 89.86817791492378)
(168.31413258585067, 163.96467963922836, 135.00319793129117)
(165.87501492571084, 169.3675848976291, 145.0807064049254)
(151.73594668412963, 122.64472778010902, 77.16514278934898)
(148.9526847213704, 130.89620186279564, 102.11132690206873)
(180.20132999725286, 145.8630779643033, 18.898358268614626)
(185.9816168810087, 171.157088590373, 146.22666460258748)
(177.44611008613327, 180.59373521625847, 145.38844143243657)
(169.9146606960873, 145.3723136294845, 102.82139669167815)
(190.60883475095974, 175.46912926250772, 135.5592921723903)
(179.1636382249677, 163.41403701738267, 128.875667233301)
(184.76815395205577, 164.1646640150849, 84.72764735783657)
(169.25960747830192, 167.90127239452556, 143.26670167753218)
(170.915571939174, 172.47379294674096, 110.04122825917062)
(169.458959662983, 173.37385049175333, 80.56818828689873)
(204.79266099869383, 170.19913346041443, 95.07552762089354)
(180.55515597849262, 163.91966917373065, 146.80507081303145)
(165.61842658053044, 150.81652119889333, 123.27897275060874)
(214.52343240287664, 139.51060275213018, 3.5985247033020324)
(208.30777997341931, 176.97822585162552, 101.46143879008622)
(178.449749027229, 157.24785707921814, 127.50920134245995)
(186.46798211000117, 112.35289624327957, 14.078688911296446)
(161.07848237325894, 160.89983342683072, 104.44046569216886)
(151.25715093516257, 114.80112277714166, 60.028529463932735)
(153.10854017283972, 157.25619360879526, 134.09127103627003)
(193.51016387987983, 159.29988489249277, 73.63197023816231)
(181.1629763578859, 121.62404148609774, 49.512011320920905)
(185.68671065619625, 174.4213262446577, 152.79316715194952)
